Year,State,State Abbr,State FIPS,District,Democratic %,Republican %,Voter Turnout %,Median Age,Median income,Male Population %,Female Population %,White %,White (non Hispanic or Latino) %,Hispanic or Latino %,Black %,American Indian %,Asian %,Pacific %,Multiracial %,Less than HS %,HS grad %,Some college %,Bachelor's degree %,Graduate degree %,Below poverty line %,Income under 25k %,Income 25k to 50k %,Income 50k to 75k %,Income above 75k %
2020,Alabama,AL,1,7,97.16,0.0,44.32,36.5,21730,46.94,53.06,33.34,31.73,3.18,62.77,0.19,0.98,0.02,1.6,9.56,21.93,20.33,8.98,5.35,5.84,61.27,22.76,9.42,6.56
2020,Alaska,AK,2,1,0.0,54.4,60.3,34.6,34881,52.19,47.81,63.36,59.7,7.2,3.24,14.56,6.42,1.42,9.34,4.5,18.66,22.77,12.23,7.44,5.64,42.49,22.54,15.1,19.86
2020,Arizona,AZ,4,1,51.61,48.39,59.28,38.2,27442,50.56,49.44,63.08,48.06,23.32,2.55,22.62,1.46,0.23,6.02,8.41,17.76,22.95,10.38,6.93,9.18,55.69,23.19,10.71,10.41
2020,Arizona,AZ,4,2,55.1,44.87,60.67,40.7,30616,49.38,50.62,78.51,59.51,29.07,4.02,1.45,3.2,0.24,7.44,5.92,14.21,24.99,14.29,10.74,11.42,49.38,24.78,12.21,13.64
2020,Arizona,AZ,4,3,64.57,35.43,41.3,32.4,25408,50.38,49.62,64.28,25.89,63.56,4.59,4.45,1.76,0.2,9.68,13.47,16.92,19.87,6.93,3.68,14.58,58.52,25.02,9.67,6.79
2020,Arizona,AZ,4,4,30.23,69.74,57.93,48.2,28073,50.34,49.66,85.66,72.58,20.44,1.8,1.73,1.28,0.14,5.19,8.27,21.97,28.61,9.54,5.6,11.85,52.24,25.38,11.8,10.59
2020,Arizona,AZ,4,5,41.1,58.88,66.22,38.9,38164,48.84,51.16,81.46,69.32,18.39,3.62,1.04,4.82,0.14,5.57,4.04,14.16,23.87,16.16,8.84,7.48,43.2,23.62,14.12,19.06
2020,Arizona,AZ,4,6,47.83,52.17,59.63,42.3,39798,49.24,50.76,80.85,69.55,17.41,3.06,1.94,5.25,0.13,5.55,4.98,12.83,22.05,20.03,12.79,8.86,40.6,23.86,13.62,21.91
2020,Arizona,AZ,4,7,76.69,23.28,33.47,30.1,25854,50.01,49.99,58.88,19.99,64.08,9.86,2.6,2.5,0.16,10.11,16.97,16.81,15.96,6.22,3.03,17.27,58.5,26.27,9.39,5.85
2020,Arizona,AZ,4,8,40.43,59.56,62.77,42.4,34794,47.98,52.02,79.9,66.87,20.84,4.46,0.87,4.04,0.18,6.03,5.76,17.05,25.74,13.76,8.07,7.61,44.86,25.18,14.49,15.47
2020,Arizona,AZ,4,9,61.63,38.37,52.14,33.7,35371,50.57,49.43,70.92,54.88,26.69,6.63,3.01,5.56,0.41,7.18,5.82,12.71,21.56,16.98,10.47,10.31,43.44,26.74,13.94,15.87
2020,Arkansas,AR,5,1,0.0,100.0,42.49,39.7,24522,49.63,50.37,76.84,74.93,3.61,17.22,0.35,0.56,0.06,3.88,10.19,26.28,20.48,7.68,4.05,13.3,57.7,24.92,10.26,7.12
2020,Arkansas,AR,5,2,44.63,55.37,55.44,37.4,29919,48.29,51.71,70.09,67.17,5.31,22.88,0.37,1.6,0.07,3.15,6.35,20.14,19.99,12.78,7.95,9.41,50.42,24.9,13.19,11.49
2020,Arkansas,AR,5,3,31.81,64.31,51.83,35.7,28813,49.59,50.41,80.39,73.18,14.59,2.8,1.01,3.09,1.03,6.08,8.61,19.29,18.21,12.16,6.84,12.42,51.61,25.07,11.7,11.62
2020,Arkansas,AR,5,4,27.54,69.67,49.7,41.1,23787,48.83,51.17,73.73,70.96,6.13,19.25,0.78,0.64,0.15,2.56,9.59,26.24,20.82,7.91,3.95,12.77,58.85,23.83,10.32,7.0
2020,California,CA,6,1,43.01,56.99,60.97,42.2,27974,50.17,49.83,84.38,75.55,14.39,1.52,1.72,2.95,0.22,6.07,6.87,17.22,28.75,11.73,6.05,14.03,53.24,21.89,11.47,13.4
2020,California,CA,6,2,75.74,24.26,63.22,44.5,37361,49.44,50.56,78.2,69.98,17.89,1.48,2.13,3.81,0.2,7.0,6.44,12.75,22.4,18.61,12.18,8.88,44.14,20.01,11.91,23.94
2020,California,CA,6,3,54.67,45.33,50.03,35.3,31979,50.0,50.0,64.47,46.12,30.08,6.35,1.05,11.65,0.61,8.94,9.44,15.3,22.84,10.64,6.61,9.6,50.56,21.03,12.48,15.93
2020,California,CA,6,4,44.05,55.95,69.14,44.5,37962,49.68,50.32,83.01,74.39,13.75,1.42,0.93,5.8,0.23,5.84,4.5,14.88,27.55,16.9,8.6,8.22,44.06,20.56,12.7,22.69
2020,California,CA,6,5,76.09,23.91,54.16,40.9,37726,48.8,51.2,60.5,48.77,28.62,6.17,0.73,11.37,0.44,7.89,8.5,14.39,24.58,15.52,8.2,5.61,42.51,23.08,13.99,20.42
2020,California,CA,6,6,73.34,26.66,46.71,34.3,31453,49.04,50.96,48.15,35.73,28.49,12.39,0.7,16.77,1.28,9.63,9.82,15.54,21.39,12.95,7.08,8.7,50.11,22.59,12.84,14.47
2020,California,CA,6,7,56.62,43.38,56.88,38.4,37422,48.61,51.39,59.93,50.71,18.3,7.24,0.53,17.15,0.99,9.03,6.44,13.75,25.18,15.17,8.08,6.22,45.4,20.91,13.69,20.0
2020,California,CA,6,8,43.94,56.06,48.83,34.2,26640,50.29,49.71,70.04,41.62,42.71,7.81,1.32,3.53,0.4,8.96,10.52,18.26,23.25,6.7,4.0,13.9,57.46,21.07,10.38,11.1
2020,California,CA,6,9,57.58,42.42,46.17,35.1,31259,49.17,50.83,51.0,32.62,38.83,9.12,0.64,14.89,0.49,13.31,11.6,17.25,21.14,9.19,4.44,7.42,52.13,21.38,11.63,14.86
2020,California,CA,6,10,55.16,44.84,48.14,34.6,31092,49.91,50.09,67.37,40.01,44.73,3.49,0.79,7.75,0.73,9.72,11.95,18.8,21.47,8.18,3.41,10.63,51.96,21.8,12.04,14.21
2020,California,CA,6,11,72.99,27.01,53.44,40.0,42941,48.97,51.03,54.73,43.84,27.58,7.72,0.44,15.32,0.45,9.01,7.91,11.3,19.0,19.4,12.45,4.53,42.22,18.78,12.29,26.72
2020,California,CA,6,12,100.0,0.0,44.45,38.0,58119,51.3,48.7,47.18,42.13,14.6,5.22,0.45,32.32,0.38,7.23,8.77,8.88,13.98,28.77,19.91,4.07,33.8,15.45,12.68,38.08
2020,California,CA,6,13,90.37,9.63,50.15,36.9,41715,48.6,51.4,40.39,34.31,21.87,16.24,0.78,21.28,0.63,8.45,9.01,10.61,15.6,20.44,16.1,3.99,42.41,19.04,12.88,25.67
2020,California,CA,6,14,79.29,20.71,45.09,39.9,48131,49.6,50.4,42.06,33.17,23.14,2.88,0.49,35.17,1.29,7.53,7.73,11.31,17.92,21.73,14.35,2.87,38.53,18.16,12.86,30.46
2020,California,CA,6,15,70.9,29.1,44.87,38.9,50381,49.59,50.41,39.79,30.84,22.06,5.66,0.54,36.36,0.98,7.57,6.9,12.57,17.51,20.18,13.02,2.95,39.79,17.09,13.06,30.06
2020,California,CA,6,16,59.38,40.62,36.99,30.7,23098,49.92,50.08,52.28,21.69,61.5,5.49,1.24,9.15,0.21,7.91,18.44,14.65,18.45,5.57,2.22,15.15,62.24,21.58,8.88,7.31
2020,California,CA,6,17,71.35,28.65,37.18,36.1,57688,51.25,48.75,26.46,21.25,15.71,2.34,0.42,56.67,0.45,5.8,5.85,9.48,13.23,21.28,21.54,1.82,38.94,14.36,10.86,35.84
2020,California,CA,6,18,100.0,0.0,48.96,40.2,61092,49.84,50.16,59.97,51.61,16.27,2.15,0.4,24.85,0.32,6.72,3.97,7.5,13.52,21.69,23.96,3.81,36.74,14.79,10.53,37.94
2020,California,CA,6,19,71.68,28.32,42.15,37.0,39460,50.43,49.57,41.01,24.67,39.23,2.77,0.72,29.77,0.4,9.35,12.23,12.7,17.58,16.18,9.25,3.29,44.44,20.28,11.58,23.71
2020,California,CA,6,20,76.78,23.22,49.82,35.1,31203,50.25,49.75,57.17,36.2,53.46,2.06,0.7,5.4,0.33,7.45,14.27,12.47,18.34,11.26,7.57,6.75,50.32,21.7,10.89,17.09
2020,California,CA,6,21,49.55,50.45,30.76,30.1,22086,52.73,47.27,63.86,16.11,75.09,3.85,1.11,3.4,0.13,8.45,22.22,15.99,14.61,3.97,1.58,19.93,66.4,20.19,7.58,5.82
2020,California,CA,6,22,45.77,54.23,51.44,32.9,30724,49.26,50.74,65.41,36.5,49.1,3.02,1.0,8.83,0.13,8.31,10.66,13.93,21.17,10.35,5.71,12.89,52.49,21.52,11.72,14.27
2020,California,CA,6,23,37.86,62.14,51.33,34.3,29245,50.62,49.38,68.09,43.71,41.11,6.28,1.09,5.26,0.16,8.4,10.72,16.99,22.25,9.01,4.82,14.04,55.8,19.05,11.07,14.08
2020,California,CA,6,24,58.66,41.34,56.99,36.2,32329,50.25,49.75,76.09,53.52,36.64,1.83,1.03,4.82,0.11,8.49,8.97,11.7,20.78,13.84,8.96,9.9,48.02,21.9,11.9,18.18
2020,California,CA,6,25,49.95,50.05,55.63,36.3,35446,49.83,50.17,60.34,39.28,40.37,8.04,0.98,8.66,0.22,7.97,9.34,14.95,21.88,12.36,6.24,7.56,50.45,19.65,10.88,19.02
2020,California,CA,6,26,60.58,39.42,54.48,38.0,34335,49.57,50.43,75.72,42.78,45.76,1.91,0.87,6.46,0.23,8.66,10.42,12.78,21.09,14.36,8.56,8.37,46.74,21.8,11.91,19.54
2020,California,CA,6,27,69.78,30.22,42.47,41.8,35357,48.48,51.52,36.57,25.29,27.59,4.31,0.47,39.66,0.21,6.22,10.05,12.95,17.69,19.43,13.05,3.44,48.92,18.57,11.61,20.9
2020,California,CA,6,28,72.67,27.33,43.59,39.8,36343,49.72,50.28,65.74,55.01,24.54,2.98,0.44,13.22,0.13,6.5,8.6,13.01,19.29,24.36,12.39,9.88,45.52,19.51,12.72,22.25
2020,California,CA,6,29,100.0,0.0,30.0,35.0,26318,49.53,50.47,50.99,19.12,67.64,3.77,0.61,7.81,0.15,7.23,19.56,16.17,17.15,10.84,3.49,9.96,57.05,23.73,9.86,9.36
2020,California,CA,6,30,69.48,30.52,44.51,39.7,38971,49.07,50.93,61.08,48.88,28.88,5.27,0.41,12.94,0.15,7.11,7.78,11.83,20.04,20.96,11.49,6.62,44.41,20.01,12.35,23.23
2020,California,CA,6,31,61.29,38.71,45.02,33.3,29778,49.06,50.94,54.73,24.99,54.22,10.17,0.69,7.95,0.24,9.0,11.86,16.15,20.12,9.88,5.88,9.43,54.23,21.65,11.29,12.84
2020,California,CA,6,32,66.58,33.42,37.24,37.2,27429,49.22,50.78,42.91,14.45,61.2,2.98,1.33,19.57,0.4,8.46,15.22,17.81,18.96,11.09,4.72,5.56,54.97,22.53,11.1,11.41
2020,California,CA,6,33,67.58,32.42,56.51,40.8,57557,48.48,51.52,69.89,62.42,13.43,3.36,0.23,15.36,0.11,7.31,2.79,6.56,14.77,27.5,20.4,5.52,37.95,14.46,11.46,36.13
2020,California,CA,6,34,100.0,0.0,28.24,35.0,24998,51.03,48.97,34.78,12.08,61.13,5.14,1.3,19.57,0.17,6.12,21.16,14.05,14.37,14.55,6.16,8.42,58.72,21.85,8.94,10.49
2020,California,CA,6,35,69.33,30.67,37.32,32.7,26903,50.04,49.96,42.43,13.46,70.49,6.4,1.21,7.54,0.29,9.95,16.41,16.53,18.66,7.92,2.88,7.0,57.78,22.53,10.72,8.98
2020,California,CA,6,36,60.34,39.66,45.86,42.3,27044,50.08,49.92,64.07,39.78,49.31,4.93,1.07,3.61,0.15,7.72,13.18,19.64,22.11,9.63,6.08,11.26,55.31,21.95,9.87,12.87
2020,California,CA,6,37,85.94,14.06,42.74,35.6,32962,48.47,51.53,42.16,25.42,38.66,21.91,0.59,10.39,0.16,7.41,13.04,11.82,16.92,17.22,11.67,6.62,49.23,21.1,11.44,18.23
2020,California,CA,6,38,100.0,0.0,37.75,37.5,30941,48.89,51.11,40.55,16.12,61.54,3.99,0.78,16.07,0.32,7.25,12.73,17.8,20.59,11.68,5.21,4.39,52.2,22.86,11.94,13.0
2020,California,CA,6,39,49.4,50.6,47.55,39.1,37780,49.18,50.82,48.08,28.89,33.29,2.37,0.59,32.42,0.22,6.45,6.88,12.61,20.14,19.3,9.95,4.44,46.46,19.92,12.68,20.94
2020,California,CA,6,40,72.74,27.26,30.31,31.6,23613,50.28,49.72,46.82,4.37,87.98,4.6,1.03,2.37,0.17,7.57,25.32,15.56,13.41,5.07,1.89,13.14,63.06,24.27,7.46,5.22
2020,California,CA,6,41,64.04,35.96,39.83,31.5,27877,49.64,50.36,43.55,21.08,61.41,8.86,0.71,6.47,0.27,6.79,13.82,17.32,18.25,7.12,4.31,6.11,56.67,22.49,10.47,10.38
2020,California,CA,6,42,42.87,57.13,52.99,35.4,34931,49.94,50.06,58.45,40.03,40.4,5.92,0.6,9.61,0.5,8.57,7.87,15.89,23.31,11.65,5.66,5.79,49.83,19.39,12.11,18.67
2020,California,CA,6,43,71.68,28.32,42.05,35.9,30177,48.54,51.46,35.07,14.28,48.02,21.36,0.86,13.4,0.46,8.23,14.61,14.7,18.87,12.99,6.04,6.23,52.25,22.58,11.08,14.1
2020,California,CA,6,45,53.46,46.54,55.82,39.1,48660,48.94,51.06,59.25,48.56,18.99,1.63,0.39,26.07,0.22,7.09,4.12,8.38,17.89,23.32,15.44,4.94,42.06,16.49,12.03,29.42
2020,California,CA,6,46,68.75,31.25,34.13,33.2,27657,50.2,49.8,49.81,16.92,65.62,1.9,0.72,13.72,0.36,6.98,19.37,15.26,16.38,9.97,3.58,8.95,54.73,25.14,10.09,10.04
2020,California,CA,6,47,63.27,36.73,45.81,37.5,33283,49.48,50.52,50.67,31.22,35.34,7.13,0.54,23.23,0.41,6.34,12.28,12.88,20.8,15.6,7.89,7.14,49.16,20.86,12.11,17.87
2020,California,CA,6,48,48.94,51.06,56.77,42.5,42257,49.27,50.73,64.01,54.12,21.02,1.34,0.36,19.02,0.38,6.66,7.31,11.24,20.91,21.4,12.36,5.35,42.26,18.77,12.42,26.55
2020,California,CA,6,49,53.13,46.87,60.02,37.9,39975,50.2,49.8,74.95,58.22,27.07,2.56,0.62,7.42,0.36,8.54,6.09,10.1,19.83,18.7,12.13,6.23,43.05,19.89,12.02,25.04
2020,California,CA,6,50,46.05,53.95,56.23,37.5,33832,49.61,50.39,73.26,54.04,32.97,2.62,1.21,5.44,0.35,9.01,8.12,15.38,23.49,13.35,6.76,9.05,48.06,21.56,12.29,18.09
2020,California,CA,6,51,68.3,31.7,36.57,33.2,24224,51.04,48.96,59.52,13.41,69.99,6.75,0.88,7.9,0.47,9.59,17.61,16.98,18.79,7.34,2.89,13.41,61.42,22.16,9.13,7.29
2020,California,CA,6,52,61.58,38.42,54.43,36.8,48192,50.71,49.29,64.83,56.15,15.06,3.14,0.37,20.57,0.37,7.17,3.58,7.49,17.48,23.68,18.46,5.36,39.35,18.04,13.3,29.31
2020,California,CA,6,53,100.0,0.0,27.64,35.7,38375,49.85,50.15,60.68,39.72,33.96,8.09,0.59,13.97,0.4,9.18,6.71,12.27,23.6,17.59,9.98,7.14,44.16,21.68,14.58,19.58
2020,Colorado,CO,8,1,73.65,23.53,62.24,35.2,41475,50.0,50.0,74.39,57.83,27.23,8.11,0.74,3.39,0.15,6.81,7.21,12.52,16.47,22.56,13.67,7.89,38.04,23.92,16.22,21.82
2020,Colorado,CO,8,2,61.46,35.4,74.97,38.0,38806,50.57,49.43,88.84,81.74,10.83,0.94,0.55,3.25,0.07,4.64,2.26,10.05,17.65,22.27,16.03,9.76,41.59,21.79,13.95,22.67
2020,Colorado,CO,8,3,45.22,51.39,70.49,40.5,30576,50.29,49.71,86.93,69.94,24.86,0.95,2.29,0.89,0.08,4.64,6.23,18.68,22.95,14.74,7.53,12.69,48.51,25.82,13.39,12.28
2020,Colorado,CO,8,4,36.61,60.11,72.48,37.4,36458,50.68,49.32,87.25,70.87,22.37,1.45,0.72,2.42,0.14,5.05,5.96,15.68,20.94,15.87,8.19,8.73,44.05,22.97,13.87,19.1
2020,Colorado,CO,8,5,37.37,57.59,66.25,35.8,33899,51.05,48.95,79.88,70.23,16.61,5.87,0.81,2.4,0.32,7.23,3.86,14.5,23.68,14.95,9.75,8.78,45.97,24.49,13.59,15.95
2020,Colorado,CO,8,6,57.09,39.96,64.92,36.9,40301,49.78,50.22,70.79,59.81,20.3,9.58,0.68,6.48,0.21,6.34,5.27,13.87,19.1,18.32,10.72,4.84,39.21,24.83,15.1,20.86
2020,Colorado,CO,8,7,59.13,37.6,64.85,36.3,37763,50.08,49.92,83.2,62.48,29.62,1.7,0.93,3.35,0.13,6.74,7.25,16.98,20.19,15.98,8.5,8.23,40.86,25.61,15.97,17.56
2020,Connecticut,CT,9,1,63.76,34.97,55.94,40.9,38953,48.19,51.81,67.57,59.81,17.47,15.23,0.25,5.5,0.04,5.23,7.05,18.78,17.93,15.1,11.73,6.07,42.14,21.88,15.19,20.79
2020,Connecticut,CT,9,2,59.37,38.22,61.51,42.0,38212,50.16,49.84,85.0,80.46,8.94,4.06,0.35,3.37,0.01,4.6,4.85,19.76,19.87,14.2,11.1,6.49,42.26,21.5,15.47,20.77
2020,Connecticut,CT,9,3,58.73,39.76,55.6,39.9,36860,48.14,51.86,70.55,62.64,16.33,14.83,0.18,4.52,0.02,4.3,5.91,20.98,16.98,13.71,12.38,6.27,44.0,21.93,15.03,19.05
2020,Connecticut,CT,9,4,62.15,36.27,55.69,40.5,42846,48.64,51.36,70.69,60.16,20.3,11.83,0.25,5.62,0.06,5.18,6.63,13.11,13.15,19.13,16.06,5.48,42.34,18.23,11.32,28.11
2020,Connecticut,CT,9,5,55.07,43.48,56.75,42.3,37687,48.79,51.21,77.52,67.49,18.96,7.46,0.24,3.81,0.03,4.84,7.13,19.35,17.98,14.94,10.84,7.88,42.98,22.42,14.35,20.24
2020,Delaware,DE,10,1,57.63,40.22,60.43,41.0,34513,48.33,51.67,67.44,61.51,9.44,21.99,0.37,3.98,0.07,3.88,6.6,21.8,18.91,13.34,9.61,7.04,44.34,24.89,14.45,16.32
2020,Florida,FL,12,1,34.02,64.61,68.26,38.7,29962,50.27,49.73,75.88,72.53,6.77,13.25,0.4,2.61,0.2,5.55,6.26,18.6,24.53,12.52,7.21,8.97,49.49,25.06,12.25,13.2
2020,Florida,FL,12,2,0.0,97.86,51.64,42.7,27345,51.15,48.85,80.52,75.94,6.73,12.53,0.34,1.81,0.09,3.45,8.79,23.65,21.73,10.41,6.87,11.53,54.37,24.9,10.83,9.9
2020,Florida,FL,12,3,42.86,57.14,62.37,37.6,27293,49.43,50.57,73.55,66.57,10.45,16.31,0.25,3.45,0.04,4.87,7.02,19.98,20.67,11.53,7.91,12.43,54.77,23.85,10.99,10.39
2020,Florida,FL,12,4,38.9,61.1,72.3,39.9,37035,49.17,50.83,78.79,73.1,9.02,9.54,0.27,4.65,0.06,4.66,4.63,16.6,20.38,18.66,10.38,7.44,42.68,24.39,13.86,19.08
2020,Florida,FL,12,5,65.13,34.87,56.42,34.3,25597,48.46,51.54,43.76,38.62,8.66,47.29,0.25,2.51,0.06,4.14,9.16,21.64,20.34,9.39,4.58,8.46,57.35,26.14,10.41,6.1
2020,Florida,FL,12,6,39.36,60.61,63.81,47.4,28041,48.38,51.62,80.27,72.33,13.16,10.61,0.3,1.77,0.07,3.25,6.85,23.63,25.79,11.98,6.42,10.33,51.88,25.78,12.01,10.33
2020,Florida,FL,12,7,55.34,43.24,59.04,36.7,33014,48.93,51.07,72.97,56.08,25.98,10.89,0.2,4.82,0.04,6.21,4.6,14.32,21.4,18.45,10.14,8.84,48.2,24.08,12.46,15.25
2020,Florida,FL,12,8,38.65,61.35,68.33,48.5,29472,48.76,51.24,81.53,73.77,11.23,9.55,0.27,2.21,0.09,4.49,6.27,20.39,25.24,14.32,8.79,9.02,49.83,25.2,11.58,13.38
2020,Florida,FL,12,9,56.03,43.96,56.14,38.0,26225,49.02,50.98,68.7,40.34,42.02,13.17,0.3,3.02,0.09,7.85,9.36,19.76,21.47,11.58,5.96,10.72,55.94,25.43,9.93,8.7
2020,Florida,FL,12,10,63.61,36.37,50.45,35.8,27768,48.61,51.39,52.35,34.72,29.48,28.12,0.2,5.32,0.04,7.25,8.58,17.33,20.17,14.55,7.16,7.55,52.68,25.34,10.79,11.19
2020,Florida,FL,12,11,33.28,66.72,67.52,55.7,26040,48.31,51.69,85.83,78.14,11.01,7.45,0.32,1.28,0.03,3.55,8.35,27.41,25.95,10.64,6.61,11.7,53.76,26.36,11.0,8.88
2020,Florida,FL,12,12,37.12,62.88,65.65,46.5,29486,47.99,52.01,85.33,75.95,13.58,5.16,0.28,2.79,0.07,4.72,6.55,23.3,23.3,13.75,7.42,11.15,50.37,24.69,12.15,12.79
2020,Florida,FL,12,13,53.04,46.96,60.62,47.2,30805,48.49,51.51,77.37,70.6,10.47,12.35,0.25,3.71,0.1,4.52,6.93,21.07,24.54,15.76,8.49,9.16,47.09,26.98,12.55,13.37
2020,Florida,FL,12,14,60.26,39.74,52.0,36.8,30926,49.15,50.85,65.51,43.88,31.77,17.75,0.24,4.81,0.08,8.22,7.46,17.9,17.38,16.24,9.79,9.8,49.55,24.41,11.56,14.47
2020,Florida,FL,12,15,44.61,55.39,57.36,38.6,29391,48.79,51.21,71.86,56.07,24.01,14.7,0.34,2.95,0.08,5.99,8.17,21.24,21.36,12.28,6.08,10.48,51.29,26.22,11.69,10.8
2020,Florida,FL,12,16,44.5,55.5,64.87,47.4,31682,48.23,51.77,80.74,68.84,17.65,9.21,0.25,2.21,0.05,4.29,7.13,21.01,21.79,14.73,9.87,8.73,46.6,25.74,13.0,14.67
2020,Florida,FL,12,17,34.07,64.63,58.8,51.9,27035,49.76,50.24,84.74,73.3,15.91,7.16,0.3,1.5,0.04,3.36,9.43,26.76,23.12,10.92,6.65,11.45,52.9,26.19,10.99,9.92
2020,Florida,FL,12,18,41.51,56.32,63.37,48.0,31781,48.61,51.39,77.55,65.7,16.77,13.07,0.32,2.31,0.07,4.43,7.19,19.92,23.35,15.5,8.91,8.23,47.15,25.06,12.27,15.52
2020,Florida,FL,12,19,38.72,61.28,57.72,51.7,30929,48.64,51.36,82.64,68.38,20.46,7.65,0.13,1.78,0.06,4.46,7.36,22.19,22.05,15.45,10.05,9.19,47.05,25.59,12.21,15.15
2020,Florida,FL,12,20,78.68,21.32,42.37,36.9,25725,48.49,51.51,34.72,17.53,24.4,53.92,0.27,2.61,0.05,5.86,11.51,21.87,19.38,9.7,4.98,6.37,56.91,26.06,9.97,7.06
2020,Florida,FL,12,21,59.02,39.1,53.28,46.2,30752,48.58,51.42,72.01,54.38,24.96,15.85,0.24,2.8,0.04,5.77,8.48,18.07,21.07,16.24,10.67,7.88,48.61,24.19,11.78,15.42
2020,Florida,FL,12,22,58.6,41.4,54.14,44.8,35153,49.39,50.61,72.43,56.39,22.48,15.32,0.16,3.25,0.05,5.92,5.91,17.57,20.61,18.61,11.66,8.01,44.88,23.16,13.12,18.84
2020,Florida,FL,12,23,58.04,41.7,48.5,41.8,34001,47.7,52.3,67.62,39.15,39.87,14.4,0.3,4.49,0.07,8.98,5.42,15.95,20.92,17.45,11.43,8.12,47.46,23.21,12.3,17.03
2020,Florida,FL,12,24,75.55,20.41,37.83,37.2,23426,48.97,51.03,38.93,11.06,41.05,47.42,0.18,1.2,0.06,6.84,14.21,21.92,17.82,9.67,5.22,8.13,61.19,24.63,8.19,5.99
2020,Florida,FL,12,25,0.0,0.0,33.51,42.6,24722,49.26,50.74,79.74,19.27,75.56,4.2,0.21,1.12,0.01,10.79,15.59,20.75,17.37,12.02,6.71,14.59,58.13,23.96,9.21,8.7
2020,Florida,FL,12,26,48.28,51.72,41.33,39.2,26825,48.84,51.16,71.78,16.92,69.87,11.04,0.33,1.84,0.03,10.48,11.86,19.14,18.48,13.53,5.95,11.11,56.48,23.1,10.2,10.22
2020,Florida,FL,12,27,48.62,51.38,40.77,42.0,30203,49.07,50.93,75.82,20.82,71.95,4.95,0.16,2.02,0.05,12.59,10.24,16.53,16.72,17.73,13.17,11.89,51.65,20.93,10.26,17.16
2020,Georgia,GA,13,1,41.65,58.35,55.2,36.1,28926,49.25,50.75,61.89,58.33,6.97,29.69,0.34,1.86,0.15,3.93,7.6,20.18,21.39,10.87,6.64,8.88,51.91,24.29,12.11,11.69
2020,Georgia,GA,13,2,59.12,40.88,52.66,36.8,23393,48.98,51.02,41.71,39.55,5.2,51.96,0.23,1.23,0.1,2.92,10.85,22.14,20.77,7.09,5.06,7.15,60.68,22.47,9.58,7.27
2020,Georgia,GA,13,3,34.95,65.05,63.23,38.3,31315,48.35,51.65,67.5,64.05,5.97,25.11,0.29,2.0,0.06,3.15,7.61,20.54,19.99,11.91,6.88,8.0,50.09,22.75,13.36,13.8
2020,Georgia,GA,13,4,80.08,19.92,55.44,36.3,30769,47.38,52.62,26.14,22.14,9.42,60.33,0.27,5.39,0.14,3.99,7.47,17.15,20.24,13.11,8.4,3.24,50.04,25.74,12.74,11.48
2020,Georgia,GA,13,5,85.15,14.85,54.48,33.5,32040,48.04,51.96,32.41,29.11,6.98,56.59,0.37,4.61,0.05,3.6,6.67,15.2,15.11,17.1,13.33,3.76,48.78,21.33,12.19,17.7
2020,Georgia,GA,13,6,54.59,45.41,61.17,38.6,49515,49.29,50.71,66.03,58.69,12.27,13.82,0.92,11.84,0.02,4.92,3.91,8.24,13.05,26.23,17.64,4.3,38.34,18.52,13.56,29.58
2020,Georgia,GA,13,7,51.39,48.61,52.89,36.0,36403,48.61,51.39,50.86,41.76,19.55,21.29,0.41,14.88,0.0,5.39,7.14,13.12,16.45,17.86,9.56,4.95,46.39,22.3,13.01,18.31
2020,Georgia,GA,13,8,35.48,64.52,55.53,37.3,26965,48.81,51.19,61.91,58.37,6.71,31.28,0.37,1.52,0.07,2.81,9.07,22.34,19.89,8.67,6.53,10.12,55.56,23.33,11.59,9.52
2020,Georgia,GA,13,9,21.42,78.58,60.8,41.1,27924,49.3,50.7,85.36,76.76,13.09,6.61,0.26,1.3,0.06,3.68,11.31,21.34,19.37,10.3,6.39,12.68,52.15,24.92,11.91,11.01
2020,Georgia,GA,13,10,37.69,62.31,62.7,37.2,28848,49.11,50.89,67.23,63.9,6.1,25.55,0.11,2.23,0.06,3.01,7.84,20.69,18.38,10.53,7.58,8.99,53.16,22.42,12.42,12.0
2020,Georgia,GA,13,11,39.57,60.43,63.86,36.9,37758,48.94,51.06,71.6,65.39,11.27,16.88,0.24,3.54,0.09,4.22,5.57,14.5,18.77,18.81,9.76,6.84,43.88,22.28,14.06,19.78
2020,Georgia,GA,13,12,41.69,58.49,54.16,35.7,25338,49.19,50.81,57.52,54.35,6.39,34.91,0.23,1.78,0.09,3.3,9.78,21.78,19.21,8.6,5.8,9.8,57.79,22.32,10.72,9.17
2020,Georgia,GA,13,13,77.4,22.6,58.98,36.0,32033,46.7,53.3,28.75,23.46,11.19,60.74,0.16,2.77,0.03,3.43,7.05,18.56,20.29,12.1,7.21,3.67,47.92,26.35,13.65,12.08
2020,Georgia,GA,13,14,25.29,74.71,54.26,38.2,27655,48.97,51.03,83.57,75.32,11.88,9.08,0.43,1.04,0.03,3.63,11.93,22.35,20.1,7.98,4.62,12.93,53.13,25.74,11.99,9.14
2020,Hawaii,HI,15,1,72.02,27.98,38.46,39.7,39264,50.15,49.85,17.1,15.28,8.81,2.24,0.13,50.09,7.81,21.51,5.82,17.31,22.12,17.24,9.23,1.43,40.14,25.05,16.0,18.81
